pearson_r,argmax_abs_delta,max_abs_delta,argmax_x_a,argmax_x_b,region,species_id,feature,kan_monotonicity,kan_n_local_extrema,kan_argmax_x,kan_argmin_x,kan_phi_range,kan_roughness_l2,kan_phi_mean,kan_phi_std,kan_region,kan_species_id,kan_feature,kan_model
0.9999878234703865,0.0,0.04946430526230072,-4.59891463723702,-4.59891463723702,NZ,nz18,hillshade,0.797979797979798,2.0,-4.59891463723702,2.2257874499989647,9.33360697549313,0.013694355573503743,1.2470728453434485,2.1573970987339015,NZ,nz18,hillshade,kan_ipp
0.9980825357917116,0.0,2.4408902324374857,1.249901671092796,1.249901671092796,NZ,nz18,mas,0.8787878787878788,1.0,1.249901671092796,-2.6332126665121693,12.857351119662809,0.010963755189045262,-1.5498294147030944,3.782565884965145,NZ,nz18,mas,kan_ipp
0.9964395699115677,0.0,2.478976061834487,2.128065629537623,2.128065629537623,NZ,nz18,mat,1.0,0.0,2.128065629537623,-5.092165473751498,16.69600848680404,0.005513541603201276,-2.435016908027933,4.298671312354199,NZ,nz18,mat,kan_ipp
0.9658161260175394,0.0,5.598778967875349,0.3302941835072624,0.3302941835072624,NZ,nz18,r2pet,0.8585858585858586,1.0,0.3302941835072624,-1.0711925390239112,5.672178635026947,0.02879715755902911,-1.3907250506021689,1.656216798884573,NZ,nz18,r2pet,kan_ipp
0.9999675076727561,0.0,0.825957369270558,0.44184511947061256,0.44184511947061256,NZ,nz18,slope,0.7070707070707071,1.0,0.44184511947061256,4.349298218879876,17.436982800854764,0.013399983908724478,-3.3787622304241576,4.861766730385642,NZ,nz18,slope,kan_ipp
0.9999260102430194,0.0,0.15153147572742576,3.5704472610416578,3.5704472610416578,NZ,nz18,sseas,0.6363636363636364,3.0,3.5704472610416578,1.522287515845334,11.697008723805366,0.024424236128049743,1.3007311554651397,2.75820103506331,NZ,nz18,sseas,kan_ipp
0.999104557506064,0.0,1.934173194775477,4.766941885968375,4.766941885968375,NZ,nz18,tseas,0.8080808080808081,2.0,4.766941885968375,-3.177234125827273,17.24794442603797,0.016704956047326625,0.7702313899130938,3.296803394676865,NZ,nz18,tseas,kan_ipp
0.999940503349395,0.0,0.4140399475329346,0.0008369235692065047,0.0008369235692065047,NZ,nz18,vpd,0.505050505050505,1.0,0.0008369235692065047,2.9467462493787173,18.296426191756424,0.018790715415287353,-2.942308794688988,4.335637298826532,NZ,nz18,vpd,kan_ipp
0.9965889520098378,0.0,2.644909890484673,-0.700519094807011,-0.700519094807011,NZ,nz41,deficit,0.8484848484848485,2.0,-0.700519094807011,5.991654281844976,12.61779321287379,0.022802775823361807,-2.9024480909883916,2.991786739233672,NZ,nz41,deficit,kan_ipp
0.9998077597454417,0.0,0.6808126390514264,2.2258448004859215,2.2258448004859215,NZ,nz41,hillshade,0.7575757575757576,2.0,2.2258448004859215,-4.599020252074614,9.691714482028083,0.00919850409390426,-0.6870173358535675,2.073326746625389,NZ,nz41,hillshade,kan_ipp
