region,taxon_group,species_id,split_id,seed,estimand,n_presence,n_PA_test,categorical_encoding,weight_decay,lambda_r,basis_df,knots,background_scheme,n_background,integration_support,model,objective,lambda_s,lambda_selection,converged,runtime_s,auc_roc,auprc,prg,cor,artifact_path,skip_reason,maxnet_bg_n,pos_weight
NSW,db,nsw09,pa_holdout,0,global_conditional_density,426,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.8291,0.5632623376623376,0.12207874012914552,0.1317159525951208,0.06407025879053374,,,,117.37089201877934
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.3838,0.9633620689655172,0.4603841340567004,0.7323127229488704,0.18232784605880614,,,10000.0,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.8858,0.9633620689655172,0.5033213344178507,0.7353559750297265,0.12916015909484088,,,,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.9218,0.9633620689655172,0.5033213344178507,0.7353559750297265,0.1257112793476693,,,,
NSW,db,nsw10,pa_holdout,0,global_conditional_density,65,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.5863,0.9731800766283525,0.23440879382055851,0.7319987366230678,0.13376345500268919,,,,769.2307692307693
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.7557,0.6247977190413809,0.03554137736747334,0.18433454474426395,0.06564795267621792,,,10000.0,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.7388,0.5551360098636049,0.03231014360982337,0.058563954432327855,0.02704567344531651,,,,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0375,0.5538259998458812,0.03224200535604944,0.04950957936782161,0.02702923188382768,,,,
NSW,db,nsw11,pa_holdout,0,global_conditional_density,48,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.8697,0.5337905525159898,0.03188985273799733,0.08508629037235406,0.030333199384044805,,,,1041.6666666666667
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.3113,0.6378600823045268,0.0945537509374586,0.34226810041331723,0.09654824680058398,,,10000.0,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.715,0.663758573388203,0.10663273206155244,0.3705058348828508,0.10584930803535623,,,,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.9489,0.6633744855967079,0.10706237260021832,0.37735975996527116,0.10403421367546553,,,,
NSW,db,nsw12,pa_holdout,0,global_conditional_density,139,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.6834,0.6629355281207133,0.08835667694954169,0.34028600248271473,0.10236877943377552,,,,359.71223021582733
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.987,0.7725849335302807,0.09134953944174212,0.586865956365012,0.164957947270807,,,10000.0,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.77,0.8099852289512556,0.13156065093733513,0.6719210436545949,0.18238982843185608,,,,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0249,0.8102215657311669,0.13147409838557605,0.6715570070717313,0.18265113229893595,,,,
NSW,db,nsw13,pa_holdout,0,global_conditional_density,155,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.6792,0.8235155096011817,0.16698869689145188,0.6951604798944528,0.14520424396198775,,,,322.5806451612903
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,10.6311,0.657478100136623,0.33135994961716414,0.31548711638993454,0.23583379702760812,,,10000.0,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.8925,0.649257758234693,0.3384750100253949,0.3035088743515406,0.2246402129311749,,,,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0121,0.6490396206702563,0.33802659091862064,0.3033050303346636,0.22265790123350293,,,,
NSW,db,nsw14,pa_holdout,0,global_conditional_density,315,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.6462,0.656203717523335,0.3313114211025469,0.3173007120470635,0.201106628214986,,,,158.73015873015873
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,8.3219,0.7884493870845445,0.41639691973096205,0.6288752077638169,0.36283941471105774,,,10000.0,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.8199,0.7843352008649619,0.42279324192109086,0.623050615200691,0.2871679667250975,,,,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0591,0.7838016203996236,0.4220162239601636,0.6220911707216161,0.27855100693768686,,,,
NSW,db,nsw15,pa_holdout,0,global_conditional_density,236,702,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.5896,0.79172107783254,0.420920333788825,0.6380672551269536,0.251699388159374,,,,211.864406779661
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,4.7609,0.6365465520395097,0.1806203271509148,0.3003958907249958,0.16288696260889998,,,10000.0,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.6979,0.6462762589523153,0.17729639888643367,0.31237598374158343,0.16165697806576573,,,,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.001,0.6463466111353435,0.17742850697866402,0.3128180279898685,0.16041355781727457,,,,
NSW,nb,nsw16,pa_holdout,0,global_conditional_density,120,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.7535,0.6249384418398503,0.1648732795532496,0.25187151423357956,0.1461890823353163,,,,416.6666666666667
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,5.7056,0.5078185080748525,0.12165366339620819,0.008909316173345422,0.01203301224480084,,,10000.0,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.6625,0.5366430260047281,0.1275371471270603,0.06942841035506177,0.05246153179461052,,,,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.1368,0.5363225953459227,0.12755162402258297,0.06847960783758994,0.051862869600467765,,,,
NSW,nb,nsw17,pa_holdout,0,global_conditional_density,148,1137,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.5958,0.5753866529949586,0.14500596580208375,0.16706168724441797,0.09061324399704407,,,,337.8378378378378
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.5176,0.7380191826522102,0.370925946161377,0.5083624025896303,0.2798834773828536,,,10000.0,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.6746,0.6411551292743954,0.3146638935039565,0.30694547575268605,0.18509699027853538,,,,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.1013,0.641067556296914,0.31455270440084626,0.3067249969587891,0.18333849000629127,,,,
NSW,ot,nsw18,pa_holdout,0,global_conditional_density,69,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,7.8128,0.6959660828468168,0.3460737342374427,0.4329308765319404,0.20509316669310618,,,,724.6376811594203
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.6905,0.9574964763918252,0.07720677548812221,0.8024753632634299,0.11532905168976186,,,10000.0,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,8.8759,0.9619009866102889,0.07192799184326479,0.8057496113346263,0.10144022087263516,,,,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0423,0.9619890768146583,0.07233218101278076,0.8047327388964582,0.10116239349951979,,,,
NSW,ot,nsw19,pa_holdout,0,global_conditional_density,47,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.6699,0.958861874559549,0.07016439401373577,0.8018649692015153,0.09099081143389272,,,,1063.8297872340424
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6388,0.8021908070975784,0.14801710235901122,0.7175398136425305,0.16034237681262978,,,10000.0,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.7523,0.6557966209585443,0.12117582962170681,0.5032639445349348,0.07339705460140167,,,,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0236,0.6661936715911201,0.12150684071536967,0.5155787371605755,0.07854684700899757,,,,
NSW,ot,nsw20,pa_holdout,0,global_conditional_density,18,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.9163,0.7070657507360156,0.10698010871732928,0.5062785684533985,0.09667134948338255,,,,2777.777777777778
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.2264,0.8817837684851058,0.1090331315213282,0.7531459090121746,0.19917307995105804,,,10000.0,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.859,0.9027011250265337,0.1449206250809452,0.8110506655953326,0.16811712643573964,,,,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0724,0.9024888558692422,0.1446074930362455,0.8103559496322188,0.16654904568574985,,,,
NSW,ot,nsw21,pa_holdout,0,global_conditional_density,37,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,7.4184,0.910068633694191,0.1375483670323645,0.8049783957210681,0.17832912146911478,,,,1351.3513513513512
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.6833,0.8930097087378641,0.08649387468858745,0.7746453581634796,0.1494372645387248,,,10000.0,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,7.6433,0.8654368932038835,0.06750390860130533,0.7431709454101998,0.13204623249562358,,,,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0517,0.8820388349514563,0.07117638788211665,0.7643809106918259,0.13914479518711098,,,,
NSW,ot,nsw22,pa_holdout,0,global_conditional_density,17,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.8484,0.8519741100323625,0.05440773957228566,0.7231108029632572,0.11109916747418708,,,,2941.176470588235
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,2.8381,0.7770657001044932,0.46198032972661074,0.5858334844030827,0.397153939871589,,,10000.0,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.944,0.7601005747126437,0.43050200319982523,0.5455581254916051,0.3458684842209356,,,,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0761,0.7595859456635319,0.43018757146658204,0.5445828737910046,0.34421936202068193,,,,
NSW,ot,nsw23,pa_holdout,0,global_conditional_density,60,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,8.0154,0.7425640020898641,0.4153611150301186,0.5144487533778357,0.28234182725081053,,,,833.3333333333334
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,3.3877,0.5854476582438554,0.11470093517858773,0.14308475373370194,0.07869009889943317,,,10000.0,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.7302,0.7043461016715333,0.15965688983375131,0.4299187442717304,0.15841868309027637,,,,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0911,0.7037138160163704,0.15930589255974015,0.4282927061152801,0.15790015185053694,,,,
NSW,ot,nsw24,pa_holdout,0,global_conditional_density,68,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.5947,0.6834433127169889,0.16294448520166885,0.3961683083422325,0.13008262464931522,,,,735.2941176470588
NSW,ot,nsw25,pa_holdout,0,global_conditional_density,23,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7355,0.6480925784592613,0.06587660051410303,0.33003640531525197,0.08841700457601284,,,10000.0,
NSW,ot,nsw25,pa_holdout,0,global_conditional_density,23,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.7475,0.6488846874349545,0.06030414307304811,0.3082436780340218,0.0926647314028852,,,,
NSW,ot,nsw25,pa_holdout,0,global_conditional_density,23,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.9348,0.6494397418996738,0.0603415700580103,0.30709401939530306,0.09366613303523133,,,,
NSW,ot,nsw25,pa_holdout,0,global_conditional_density,23,2075,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.5676,0.6428137792270866,0.0542655029475372,0.21896443724845416,0.12049828233987567,,,,2173.913043478261
NSW,ou,nsw26,pa_holdout,0,global_conditional_density,10,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_l,True,1.3192,0.7949308755760369,0.020193679193275034,0.5285304108925336,0.06442512588022346,,,10000.0,
NSW,ou,nsw26,pa_holdout,0,global_conditional_density,10,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.7482,0.6728110599078341,0.0111832328455621,0.32996288352316305,0.03747352637306656,,,,
NSW,ou,nsw26,pa_holdout,0,global_conditional_density,10,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,4.0349,0.6727013385999561,0.011150626376822135,0.2940142995572607,0.037586191361333524,,,,
NSW,ou,nsw26,pa_holdout,0,global_conditional_density,10,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_bce,bce_pos_weight,0.01,frozen_default,True,6.6417,0.674237436910248,0.012137792624780961,0.3064059251865852,0.03962146528559731,,,,5000.0
NSW,ou,nsw27,pa_holdout,0,global_conditional_density,23,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,maxnet,maxnet_default,,maxnet_classes_lq,True,1.7463,0.5411620890553475,0.3668125357556491,0.09525327237688797,0.0778571254969766,,,10000.0,
NSW,ou,nsw27,pa_holdout,0,global_conditional_density,23,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,additive_kan_ipp,ipp,0.01,frozen_default,True,6.5872,0.540881190178943,0.3764854029083664,0.07063676627575496,0.09113918784426817,,,,
NSW,ou,nsw27,pa_holdout,0,global_conditional_density,23,1309,onehot_l2,0.0,1e-06,9,"G=6,K=3",random_50k,50000,full_background_50k,gam_ipp,ipp,0.01,frozen_default,True,3.8831,0.5408681856013318,0.37643677271598963,0.07051318661320888,0.09109466395054083,,,,
